variable,tipo,movilidad,flujo,unidad_medida,nivel,fecha,valor
gasto_medio,Turistas fronterizos,En automóviles,entrada,Dólares,nacional,2020-09-01,54.24
gasto_medio,Turistas fronterizos,Peatones,entrada,Dólares,nacional,2020-09-01,50.54
gasto_medio,Turistas fronterizos,En automóviles,salida,Dólares,nacional,2020-09-01,61.84
gasto_medio,Turistas fronterizos,Peatones,salida,Dólares,nacional,2020-09-01,44.21
gasto_medio,Turistas fronterizos,En automóviles,entrada,Dólares,nacional,2020-10-01,51.82
gasto_medio,Turistas fronterizos,Peatones,entrada,Dólares,nacional,2020-10-01,50.04
gasto_medio,Turistas fronterizos,En automóviles,salida,Dólares,nacional,2020-10-01,73.84
gasto_medio,Turistas fronterizos,Peatones,salida,Dólares,nacional,2020-10-01,44.35
gasto_medio,Turistas fronterizos,En automóviles,entrada,Dólares,nacional,2020-11-01,53.1
gasto_medio,Turistas fronterizos,Peatones,entrada,Dólares,nacional,2020-11-01,50.16
gasto_medio,Turistas fronterizos,En automóviles,salida,Dólares,nacional,2020-11-01,73.08
gasto_medio,Turistas fronterizos,Peatones,salida,Dólares,nacional,2020-11-01,44.71
gasto_medio,Turistas fronterizos,En automóviles,entrada,Dólares,nacional,2020-12-01,64.21
gasto_medio,Turistas fronterizos,Peatones,entrada,Dólares,nacional,2020-12-01,49.13
gasto_medio,Turistas fronterizos,En automóviles,salida,Dólares,nacional,2020-12-01,80.9
gasto_medio,Turistas fronterizos,Peatones,salida,Dólares,nacional,2020-12-01,50.6
gasto_medio,Turistas fronterizos,En automóviles,entrada,Dólares,nacional,2021-01-01,70.62
gasto_medio,Turistas fronterizos,Peatones,entrada,Dólares,nacional,2021-01-01,56.72
gasto_medio,Turistas fronterizos,En automóviles,salida,Dólares,nacional,2021-01-01,52.58
gasto_medio,Turistas fronterizos,Peatones,salida,Dólares,nacional,2021-01-01,44.16
gasto_medio,Turistas fronterizos,En automóviles,entrada,Dólares,nacional,2021-02-01,74.69
gasto_medio,Turistas fronterizos,Peatones,entrada,Dólares,nacional,2021-02-01,63.71
gasto_medio,Turistas fronterizos,En automóviles,salida,Dólares,nacional,2021-02-01,60.02
gasto_medio,Turistas fronterizos,Peatones,salida,Dólares,nacional,2021-02-01,56.09
gasto_medio,Turistas fronterizos,En automóviles,entrada,Dólares,nacional,2021-03-01,86.99
gasto_medio,Turistas fronterizos,Peatones,entrada,Dólares,nacional,2021-03-01,67.97
gasto_medio,Turistas fronterizos,En automóviles,salida,Dólares,nacional,2021-03-01,60.8
gasto_medio,Turistas fronterizos,Peatones,salida,Dólares,nacional,2021-03-01,62.47
gasto_medio,Turistas fronterizos,En automóviles,entrada,Dólares,nacional,2021-04-01,80.97
gasto_medio,Turistas fronterizos,Peatones,entrada,Dólares,nacional,2021-04-01,67.53
gasto_medio,Turistas fronterizos,En automóviles,salida,Dólares,nacional,2021-04-01,57.67
gasto_medio,Turistas fronterizos,Peatones,salida,Dólares,nacional,2021-04-01,59.1
gasto_medio,Turistas fronterizos,En automóviles,entrada,Dólares,nacional,2021-05-01,87.62
gasto_medio,Turistas fronterizos,Peatones,entrada,Dólares,nacional,2021-05-01,70.34
gasto_medio,Turistas fronterizos,En automóviles,salida,Dólares,nacional,2021-05-01,61.07
gasto_medio,Turistas fronterizos,Peatones,salida,Dólares,nacional,2021-05-01,58.14
gasto_medio,Turistas fronterizos,En automóviles,entrada,Dólares,nacional,2021-06-01,79.89
gasto_medio,Turistas fronterizos,Peatones,entrada,Dólares,nacional,2021-06-01,67.33
gasto_medio,Turistas fronterizos,En automóviles,salida,Dólares,nacional,2021-06-01,56.81
gasto_medio,Turistas fronterizos,Peatones,salida,Dólares,nacional,2021-06-01,59.95
gasto_medio,Turistas fronterizos,En automóviles,entrada,Dólares,nacional,2021-07-01,89.33
gasto_medio,Turistas fronterizos,Peatones,entrada,Dólares,nacional,2021-07-01,72.82
gasto_medio,Turistas fronterizos,En automóviles,salida,Dólares,nacional,2021-07-01,65.02
gasto_medio,Turistas fronterizos,Peatones,salida,Dólares,nacional,2021-07-01,51.54
gasto_medio,Turistas fronterizos,En automóviles,entrada,Dólares,nacional,2021-08-01,94.58
gasto_medio,Turistas fronterizos,Peatones,entrada,Dólares,nacional,2021-08-01,77.25
gasto_medio,Turistas fronterizos,En automóviles,salida,Dólares,nacional,2021-08-01,56.92
gasto_medio,Turistas fronterizos,Peatones,salida,Dólares,nacional,2021-08-01,54.19
gasto_medio,Turistas fronterizos,En automóviles,entrada,Dólares,nacional,2021-09-01,101.25
gasto_medio,Turistas fronterizos,Peatones,entrada,Dólares,nacional,2021-09-01,71.18
gasto_medio,Turistas fronterizos,En automóviles,salida,Dólares,nacional,2021-09-01,47.79
gasto_medio,Turistas fronterizos,Peatones,salida,Dólares,nacional,2021-09-01,60.72
gasto_medio,Turistas fronterizos,En automóviles,entrada,Dólares,nacional,2021-10-01,97.97
gasto_medio,Turistas fronterizos,Peatones,entrada,Dólares,nacional,2021-10-01,73.07
gasto_medio,Turistas fronterizos,En automóviles,salida,Dólares,nacional,2021-10-01,67.64
gasto_medio,Turistas fronterizos,Peatones,salida,Dólares,nacional,2021-10-01,58.84
gasto_medio,Turistas fronterizos,En automóviles,entrada,Dólares,nacional,2021-11-01,104.35
gasto_medio,Turistas fronterizos,Peatones,entrada,Dólares,nacional,2021-11-01,76.7
gasto_medio,Turistas fronterizos,En automóviles,salida,Dólares,nacional,2021-11-01,72.63
gasto_medio,Turistas fronterizos,Peatones,salida,Dólares,nacional,2021-11-01,58.77
gasto_medio,Turistas fronterizos,En automóviles,entrada,Dólares,nacional,2021-12-01,85.85
gasto_medio,Turistas fronterizos,Peatones,entrada,Dólares,nacional,2021-12-01,61.06
gasto_medio,Turistas fronterizos,En automóviles,salida,Dólares,nacional,2021-12-01,70.46
gasto_medio,Turistas fronterizos,Peatones,salida,Dólares,nacional,2021-12-01,61.75
gasto_medio,Turistas fronterizos,En automóviles,entrada,Dólares,nacional,2022-01-01,94.26
gasto_medio,Turistas fronterizos,Peatones,entrada,Dólares,nacional,2022-01-01,68.19
gasto_medio,Turistas fronterizos,En automóviles,salida,Dólares,nacional,2022-01-01,60.4
gasto_medio,Turistas fronterizos,Peatones,salida,Dólares,nacional,2022-01-01,61.29
gasto_medio,Turistas fronterizos,En automóviles,entrada,Dólares,nacional,2022-02-01,92.87
gasto_medio,Turistas fronterizos,Peatones,entrada,Dólares,nacional,2022-02-01,62.6
gasto_medio,Turistas fronterizos,En automóviles,salida,Dólares,nacional,2022-02-01,65.16
gasto_medio,Turistas fronterizos,Peatones,salida,Dólares,nacional,2022-02-01,59.25
gasto_medio,Turistas fronterizos,En automóviles,entrada,Dólares,nacional,2022-03-01,108.77
gasto_medio,Turistas fronterizos,Peatones,entrada,Dólares,nacional,2022-03-01,83.23
gasto_medio,Turistas fronterizos,En automóviles,salida,Dólares,nacional,2022-03-01,64.33
gasto_medio,Turistas fronterizos,Peatones,salida,Dólares,nacional,2022-03-01,65.05
gasto_medio,Turistas fronterizos,En automóviles,entrada,Dólares,nacional,2022-04-01,107.99
gasto_medio,Turistas fronterizos,Peatones,entrada,Dólares,nacional,2022-04-01,85.36
gasto_medio,Turistas fronterizos,En automóviles,salida,Dólares,nacional,2022-04-01,68.37
gasto_medio,Turistas fronterizos,Peatones,salida,Dólares,nacional,2022-04-01,64.85
gasto_medio,Turistas fronterizos,En automóviles,entrada,Dólares,nacional,2022-05-01,108.22
gasto_medio,Turistas fronterizos,Peatones,entrada,Dólares,nacional,2022-05-01,74.34
gasto_medio,Turistas fronterizos,En automóviles,salida,Dólares,nacional,2022-05-01,78.13
gasto_medio,Turistas fronterizos,Peatones,salida,Dólares,nacional,2022-05-01,65.84
gasto_medio,Turistas fronterizos,En automóviles,entrada,Dólares,nacional,2022-06-01,102.42
gasto_medio,Turistas fronterizos,Peatones,entrada,Dólares,nacional,2022-06-01,69.94
gasto_medio,Turistas fronterizos,En automóviles,salida,Dólares,nacional,2022-06-01,66.15
gasto_medio,Turistas fronterizos,Peatones,salida,Dólares,nacional,2022-06-01,63.0
gasto_medio,Turistas fronterizos,En automóviles,entrada,Dólares,nacional,2022-07-01,110.52
gasto_medio,Turistas fronterizos,Peatones,entrada,Dólares,nacional,2022-07-01,71.63
gasto_medio,Turistas fronterizos,En automóviles,salida,Dólares,nacional,2022-07-01,84.16
gasto_medio,Turistas fronterizos,Peatones,salida,Dólares,nacional,2022-07-01,62.3
gasto_medio,Turistas fronterizos,En automóviles,entrada,Dólares,nacional,2022-08-01,105.47
gasto_medio,Turistas fronterizos,Peatones,entrada,Dólares,nacional,2022-08-01,101.54
gasto_medio,Turistas fronterizos,En automóviles,salida,Dólares,nacional,2022-08-01,70.23
gasto_medio,Turistas fronterizos,Peatones,salida,Dólares,nacional,2022-08-01,63.37
gasto_medio,Turistas fronterizos,En automóviles,entrada,Dólares,nacional,2022-09-01,109.87
gasto_medio,Turistas fronterizos,Peatones,entrada,Dólares,nacional,2022-09-01,88.81
gasto_medio,Turistas fronterizos,En automóviles,salida,Dólares,nacional,2022-09-01,74.08
gasto_medio,Turistas fronterizos,Peatones,salida,Dólares,nacional,2022-09-01,57.89
gasto_medio,Turistas fronterizos,En automóviles,entrada,Dólares,nacional,2022-10-01,111.84
gasto_medio,Turistas fronterizos,Peatones,entrada,Dólares,nacional,2022-10-01,80.17
gasto_medio,Turistas fronterizos,En automóviles,salida,Dólares,nacional,2022-10-01,79.24
gasto_medio,Turistas fronterizos,Peatones,salida,Dólares,nacional,2022-10-01,76.47
gasto_medio,Turistas fronterizos,En automóviles,entrada,Dólares,nacional,2022-11-01,108.23
gasto_medio,Turistas fronterizos,Peatones,entrada,Dólares,nacional,2022-11-01,93.9
gasto_medio,Turistas fronterizos,En automóviles,salida,Dólares,nacional,2022-11-01,81.2
gasto_medio,Turistas fronterizos,Peatones,salida,Dólares,nacional,2022-11-01,73.15
gasto_medio,Turistas fronterizos,En automóviles,entrada,Dólares,nacional,2022-12-01,120.05
gasto_medio,Turistas fronterizos,Peatones,entrada,Dólares,nacional,2022-12-01,86.54
gasto_medio,Turistas fronterizos,En automóviles,salida,Dólares,nacional,2022-12-01,80.69
gasto_medio,Turistas fronterizos,Peatones,salida,Dólares,nacional,2022-12-01,64.91
gasto_medio,Turistas fronterizos,En automóviles,entrada,Dólares,nacional,2023-01-01,110.77
gasto_medio,Turistas fronterizos,Peatones,entrada,Dólares,nacional,2023-01-01,79.86
gasto_medio,Turistas fronterizos,En automóviles,salida,Dólares,nacional,2023-01-01,63.99
gasto_medio,Turistas fronterizos,Peatones,salida,Dólares,nacional,2023-01-01,59.75
gasto_medio,Turistas fronterizos,En automóviles,entrada,Dólares,nacional,2023-02-01,112.77
gasto_medio,Turistas fronterizos,Peatones,entrada,Dólares,nacional,2023-02-01,74.86
gasto_medio,Turistas fronterizos,En automóviles,salida,Dólares,nacional,2023-02-01,70.47
gasto_medio,Turistas fronterizos,Peatones,salida,Dólares,nacional,2023-02-01,55.95
gasto_medio,Turistas fronterizos,En automóviles,entrada,Dólares,nacional,2023-03-01,110.36
gasto_medio,Turistas fronterizos,Peatones,entrada,Dólares,nacional,2023-03-01,88.32
gasto_medio,Turistas fronterizos,En automóviles,salida,Dólares,nacional,2023-03-01,74.98
gasto_medio,Turistas fronterizos,Peatones,salida,Dólares,nacional,2023-03-01,59.81
gasto_medio,Turistas fronterizos,En automóviles,entrada,Dólares,nacional,2023-04-01,104.5
gasto_medio,Turistas fronterizos,Peatones,entrada,Dólares,nacional,2023-04-01,81.88
gasto_medio,Turistas fronterizos,En automóviles,salida,Dólares,nacional,2023-04-01,69.77
gasto_medio,Turistas fronterizos,Peatones,salida,Dólares,nacional,2023-04-01,52.88
gasto_medio,Turistas fronterizos,En automóviles,entrada,Dólares,nacional,2023-05-01,105.28
gasto_medio,Turistas fronterizos,Peatones,entrada,Dólares,nacional,2023-05-01,78.33
gasto_medio,Turistas fronterizos,En automóviles,salida,Dólares,nacional,2023-05-01,68.92
gasto_medio,Turistas fronterizos,Peatones,salida,Dólares,nacional,2023-05-01,63.85
gasto_medio,Turistas fronterizos,En automóviles,entrada,Dólares,nacional,2023-06-01,118.77
gasto_medio,Turistas fronterizos,Peatones,entrada,Dólares,nacional,2023-06-01,83.26
gasto_medio,Turistas fronterizos,En automóviles,salida,Dólares,nacional,2023-06-01,71.25
gasto_medio,Turistas fronterizos,Peatones,salida,Dólares,nacional,2023-06-01,65.5
gasto_medio,Turistas fronterizos,En automóviles,entrada,Dólares,nacional,2023-07-01,115.22
gasto_medio,Turistas fronterizos,Peatones,entrada,Dólares,nacional,2023-07-01,78.66
gasto_medio,Turistas fronterizos,En automóviles,salida,Dólares,nacional,2023-07-01,74.48
gasto_medio,Turistas fronterizos,Peatones,salida,Dólares,nacional,2023-07-01,64.33
gasto_medio,Turistas fronterizos,En automóviles,entrada,Dólares,nacional,2023-08-01,112.92
gasto_medio,Turistas fronterizos,Peatones,entrada,Dólares,nacional,2023-08-01,76.33
gasto_medio,Turistas fronterizos,En automóviles,salida,Dólares,nacional,2023-08-01,71.66
gasto_medio,Turistas fronterizos,Peatones,salida,Dólares,nacional,2023-08-01,57.54
gasto_medio,Turistas fronterizos,En automóviles,entrada,Dólares,nacional,2023-09-01,105.38
gasto_medio,Turistas fronterizos,Peatones,entrada,Dólares,nacional,2023-09-01,71.51
gasto_medio,Turistas fronterizos,En automóviles,salida,Dólares,nacional,2023-09-01,62.8
gasto_medio,Turistas fronterizos,Peatones,salida,Dólares,nacional,2023-09-01,55.92
gasto_medio,Turistas fronterizos,En automóviles,entrada,Dólares,nacional,2023-10-01,108.85
gasto_medio,Turistas fronterizos,Peatones,entrada,Dólares,nacional,2023-10-01,84.15
gasto_medio,Turistas fronterizos,En automóviles,salida,Dólares,nacional,2023-10-01,68.88
gasto_medio,Turistas fronterizos,Peatones,salida,Dólares,nacional,2023-10-01,55.91
gasto_medio,Turistas fronterizos,En automóviles,entrada,Dólares,nacional,2023-11-01,115.6
gasto_medio,Turistas fronterizos,Peatones,entrada,Dólares,nacional,2023-11-01,80.18
gasto_medio,Turistas fronterizos,En automóviles,salida,Dólares,nacional,2023-11-01,76.07
gasto_medio,Turistas fronterizos,Peatones,salida,Dólares,nacional,2023-11-01,62.76
gasto_medio,Turistas fronterizos,En automóviles,entrada,Dólares,nacional,2023-12-01,101.41
gasto_medio,Turistas fronterizos,Peatones,entrada,Dólares,nacional,2023-12-01,88.52
gasto_medio,Turistas fronterizos,En automóviles,salida,Dólares,nacional,2023-12-01,89.13
gasto_medio,Turistas fronterizos,Peatones,salida,Dólares,nacional,2023-12-01,69.89
gasto_medio,Turistas fronterizos,En automóviles,entrada,Dólares,nacional,2024-01-01,106.49
gasto_medio,Turistas fronterizos,Peatones,entrada,Dólares,nacional,2024-01-01,71.52
gasto_medio,Turistas fronterizos,En automóviles,salida,Dólares,nacional,2024-01-01,76.0
gasto_medio,Turistas fronterizos,Peatones,salida,Dólares,nacional,2024-01-01,55.65
gasto_medio,Turistas fronterizos,En automóviles,entrada,Dólares,nacional,2024-02-01,112.37
gasto_medio,Turistas fronterizos,Peatones,entrada,Dólares,nacional,2024-02-01,77.65
gasto_medio,Turistas fronterizos,En automóviles,salida,Dólares,nacional,2024-02-01,79.79
gasto_medio,Turistas fronterizos,Peatones,salida,Dólares,nacional,2024-02-01,67.31
gasto_medio,Turistas fronterizos,En automóviles,entrada,Dólares,nacional,2024-03-01,109.44
gasto_medio,Turistas fronterizos,Peatones,entrada,Dólares,nacional,2024-03-01,91.22
gasto_medio,Turistas fronterizos,En automóviles,salida,Dólares,nacional,2024-03-01,76.0
gasto_medio,Turistas fronterizos,Peatones,salida,Dólares,nacional,2024-03-01,67.04
gasto_medio,Turistas fronterizos,En automóviles,entrada,Dólares,nacional,2024-04-01,100.78
gasto_medio,Turistas fronterizos,Peatones,entrada,Dólares,nacional,2024-04-01,95.83
gasto_medio,Turistas fronterizos,En automóviles,salida,Dólares,nacional,2024-04-01,84.22
gasto_medio,Turistas fronterizos,Peatones,salida,Dólares,nacional,2024-04-01,60.45
gasto_medio,Turistas fronterizos,En automóviles,entrada,Dólares,nacional,2024-05-01,108.57
gasto_medio,Turistas fronterizos,Peatones,entrada,Dólares,nacional,2024-05-01,101.04
gasto_medio,Turistas fronterizos,En automóviles,salida,Dólares,nacional,2024-05-01,84.7
gasto_medio,Turistas fronterizos,Peatones,salida,Dólares,nacional,2024-05-01,79.48
gasto_medio,Turistas fronterizos,En automóviles,entrada,Dólares,nacional,2024-06-01,123.38
gasto_medio,Turistas fronterizos,Peatones,entrada,Dólares,nacional,2024-06-01,71.57
gasto_medio,Turistas fronterizos,En automóviles,salida,Dólares,nacional,2024-06-01,82.37
gasto_medio,Turistas fronterizos,Peatones,salida,Dólares,nacional,2024-06-01,66.99
gasto_medio,Turistas fronterizos,En automóviles,entrada,Dólares,nacional,2024-07-01,131.05
gasto_medio,Turistas fronterizos,Peatones,entrada,Dólares,nacional,2024-07-01,85.59
gasto_medio,Turistas fronterizos,En automóviles,salida,Dólares,nacional,2024-07-01,87.53
gasto_medio,Turistas fronterizos,Peatones,salida,Dólares,nacional,2024-07-01,69.67
gasto_medio,Turistas fronterizos,En automóviles,entrada,Dólares,nacional,2024-08-01,105.07
gasto_medio,Turistas fronterizos,Peatones,entrada,Dólares,nacional,2024-08-01,96.59
